doctor_id,name,specialization,highest_degree,experience,fee,degrees,wait_time,num_patients,rating,location,experience_years,experience_level_category,shift_start,shift_end,shift_duration_hours,avg_patient_handling_capacity,num_appointments_today,appointment_load,peak_hours_flag,previous_day_availability,is_available_today,date
2252,Dr. Hana Arbab,"Pediatrician, Pediatric Surgeon",M.B.B.S,6 Years,"Rs. 1,500","F.C.P.S.,  Fellow Pediatric Surgery",Under 15 Min,41,100%,Karachi,6,mid,10:00,16:00,6,20,28,1.4,,0,0,2030-03-01
2253,Dr. Mujeeb Rehman,Pediatrician,M.B.B.S,6 Years,Not Available,F.C.P.S (Pediatrics),12 Years,not available,100%,Karachi,6,mid,10:00,16:00,6,20,12,0.6,,0,0,2030-03-02
2254,Dr. Khalid Mahmood Ahmed,Pediatrician,MBBS,21 Years,"Rs. 1,500","FCPS (Pediatrics),  MCPS (Pediatrics)",Under 15 Min,274,98%,Karachi,21,senior,9:00,15:00,6,30,3,0.1,1.0,1,1,2030-03-03
2255,Dr. Mehtab Hussain,Pediatrician,MBBS,8 Years,"Rs. 1,500",FCPS,15 - 30 Min,46,100%,Karachi,8,mid,11:00,17:00,6,20,9,0.45,,0,0,2030-03-04
2256,Dr. Abdul Ghani,Pediatrician,M.B.B.S,35 Years,Rs. 800,Diploma in Child Health,Under 15 Min,3,100%,Karachi,35,senior,11:00,17:00,6,30,30,1.0,,1,0,2030-03-05
2257,Dr. Memon Mushtaq Ahmed,Pediatrician,M.B.B.S,27 Years,"Rs. 1,500",DCH,Under 15 Min,7,100%,Karachi,27,senior,10:00,17:00,7,30,7,0.23333333333333,,0,1,2030-03-06
2258,Dr. Seema Rajput,Pediatrician,M.B.B.S,23 Years,"Rs. 1,200",Diploma in Child Health,Under 15 Min,25,100%,Karachi,23,senior,9:00,17:00,8,30,2,0.066666666666667,1.0,0,1,2030-03-07
2259,Dr. Syed Habib Ahmed,Pediatrician,M.B.B.S,20 Years,Not Available,"F.C.P.S (Peads),  M.C.P.S (Peads)",Under 15 Min,18,100%,Karachi,20,senior,11:00,17:00,6,30,8,0.26666666666667,,0,0,2030-03-08
2260,Prof. Dr. S. Q. Nizami,Pediatrician,MBBS,20 Years,Not Available,"FCPS (Pediatrics),  MCPS (Peadiatrics)",43 Years,not available,100%,Karachi,20,senior,10:00,15:00,5,30,29,0.96666666666667,,1,1,2030-03-09
2261,Dr. Saleem Hassan Mukaddam,"Pediatrician, Pediatric Nutritionist",MBBS,20 Years,Not Available,"D.C.H ,  M.D (Pediatrics)",35 Years,not available,100%,Karachi,20,senior,8:00,16:00,8,30,10,0.33333333333333,1.0,0,1,2030-03-10
2262,Dr. Rabbiya Ghias,Pediatrician,M.B.B.S,20 Years,Not Available,F.C.P.S (Pediatrics),10 Years,not available,100%,Karachi,20,senior,11:00,16:00,5,30,34,1.1333333333333,,1,1,2030-03-11
2263,Dr. Shagufta Yasmeen,Pediatrician,MBBS,32 Years,Not Available,MCPS (Pediatrican),Under 15 Min,6,100%,Karachi,32,senior,9:00,15:00,6,30,36,1.2,1.0,0,0,2030-03-12
2264,Dr. Sami Ahmed,Pediatrician,M.B.B.S.,35 Years,Not Available,"D.C.H,  M.C.P.S",Under 15 Min,26,100%,Karachi,35,senior,9:00,17:00,8,30,12,0.4,1.0,1,1,2030-03-13
2265,Dr. Ghulam Nabi,Pediatrician,M.B.B.S.,12 Years,Not Available,F.C.P.S. (Pediatrics),15 - 30 Min,18,100%,Karachi,12,mid,9:00,15:00,6,20,35,1.75,1.0,1,0,2030-03-14
2266,Dr. Sada Hussain,Pediatrician,M.B.B.S,12 Years,Not Available,Diploma in Child Health,20 Years,not available,100%,Karachi,12,mid,8:00,16:00,8,20,12,0.6,1.0,0,1,2030-03-15
2267,Dr. Azhar Chaghtai,Pediatrician,M.B.B.S,"100%
                                                                                    (8)",Not Available,Fellowship Neonatologist,27 Years,8,,Karachi,100,senior,11:00,14:00,3,30,11,0.36666666666667,,1,1,2030-03-16
2268,Dr. Riffat Wasiullah,Pediatrician,MBBS,41 Years,Not Available,"M.C.P.S.,  D.C.H (London)",15 - 30 Min,24,100%,Karachi,41,senior,11:00,15:00,4,30,36,1.2,,1,1,2030-03-17
2269,Dr. Uzma Abdul Jabbar,"Pediatrician, Neonatologist",M.B.B.S,"100%
                                                                                    (3)",Not Available,F.C.P.S (Pediatrician),14 Years,3,,Karachi,100,senior,8:00,17:00,9,30,9,0.3,1.0,1,1,2030-03-18
2270,Dr. M. N. Lal,Pediatrician,MBBS,33 Years,Not Available,"MCPS (Pediatrics),  MD (Pediatrics),  DCH",15 - 30 Min,173,96%,Karachi,33,senior,11:00,16:00,5,30,8,0.26666666666667,,1,1,2030-03-19
2271,Dr. Usha Khatri,Pediatrician,MBBS,23 Years,Not Available,DCH,15 - 30 Min,11,89%,Karachi,23,senior,8:00,16:00,8,30,6,0.2,1.0,0,1,2030-03-20
2272,Dr. M. Saleem Patel,Pediatrician,MBBS,43 Years,Not Available,"FCPS,  MCPS",15 - 30 Min,15,100%,Karachi,43,senior,8:00,16:00,8,30,1,0.033333333333333,1.0,0,0,2030-03-21
2273,Prof. Dr. Syed Jamal Raza,"Pediatrician, Pediatric Diabetologist, Diabetologist",MBBS,28 Years,Not Available,"FCPS,  DCH",30 - 45 Min,53,100%,Karachi,28,senior,8:00,16:00,8,30,22,0.73333333333333,1.0,0,1,2030-03-22
2274,Dr. Zamir Hussain,"Consultant Physician, Pediatrician",MBBS,20 Years,Not Available,MCPS (Paediatrics),Under 15 Min,41,100%,Karachi,20,senior,9:00,17:00,8,30,38,1.2666666666667,1.0,1,0,2030-03-23
2275,Dr. Falak Naz,"Pediatrician, Family Physician",MBBS,8 Years,Not Available,FCPS (AKUH),15 - 30 Min,12,100%,Karachi,8,mid,11:00,14:00,3,20,39,1.95,,1,0,2030-03-24
2276,Dr. Janki Bai,Pediatrician,M.B.B.S,8 Years,Not Available,"F.C.P.S.,  M.C.P.S. (Pediatrics)",Under 15 Min,36,97%,Karachi,8,mid,8:00,16:00,8,20,38,1.9,1.0,0,0,2030-03-25
2277,Dr. Urooj Naz,"Pediatrician, Neonatologist",MBBS,"100%
                                                                                    (7)",Not Available,FCPS (Pediatrics),9 Years,7,,Karachi,100,senior,11:00,15:00,4,30,20,0.66666666666667,,0,0,2030-03-26
2278,Dr. Perveen Mufti,Pediatrician,MBBS,"100%
                                                                                    (1)",Not Available,DABP,47 Years,1,,Karachi,100,senior,9:00,14:00,5,30,22,0.73333333333333,1.0,1,1,2030-03-27
2279,Dr. Muhammad Rafique Memon,Pediatrician,MBBS,20 Years,Not Available,"M.D(USA),  FCPS (Pediatrics)",Under 15 Min,49,98%,Karachi,20,senior,8:00,16:00,8,30,28,0.93333333333333,1.0,0,1,2030-03-28
2280,Dr. Mehboob Alam,Pediatrician,M.B.B.S,30 Years,Not Available,MD (Paediatrics),Under 15 Min,3,83%,Karachi,30,senior,10:00,14:00,4,30,13,0.43333333333333,,0,1,2030-03-29
2281,Dr. Misbah Wasim Munir,Pediatrician,M.B.B.S,30 Years,Not Available,"FCPS,  IMM",5 Years,not available,83%,Karachi,30,senior,9:00,15:00,6,30,25,0.83333333333333,1.0,1,1,2030-03-30
2282,Dr. Shams Un Nisa Ansari,Pediatrician,MBBS,27 Years,Not Available,DCH,Under 15 Min,50,96%,Karachi,27,senior,10:00,16:00,6,30,4,0.13333333333333,,0,1,2030-03-31
2283,Dr. Mohsina Ebrahim,"Pediatrician, Pediatric Endocrinologist",MBBS,"50%
                                                                                    (3)",Not Available,"FCPS (Endocrinology),  DCH",25 Years,3,,Karachi,50,senior,11:00,15:00,4,30,30,1.0,,1,0,2030-04-01
2284,Dr. Huma Qureshi,Pediatrician,MBBS,24 Years,Not Available,FCPS (Paediatric),15 - 30 Min,14,100%,Karachi,24,senior,11:00,17:00,6,30,24,0.8,,0,1,2030-04-02
2285,Prof. Dr. Shahid Hussain,Pediatrician,M.B.B.S,46 Years,Not Available,"F.C.P.S. (Pediatrics),  D.C.H",Under 15 Min,244,99%,Karachi,46,senior,9:00,16:00,7,30,30,1.0,1.0,1,0,2030-04-03
2286,Dr. Samina Habib,"Pediatrician, Dermatologist",M.B.B.S,13 Years,Not Available,"F.C.P.S,  Post Graduate Program in Pediatric Nutrition (PGPN)",Under 15 Min,18,92%,Karachi,13,mid,11:00,16:00,5,20,19,0.95,,1,1,2030-04-04
2287,Dr. Farrukh Naseem Vohra,Pediatrician,MBBS,33 Years,Not Available,"DCH (UK),  PGPN (USA)",15 - 30 Min,82,89%,Karachi,33,senior,10:00,16:00,6,30,16,0.53333333333333,,1,1,2030-04-05
2288,Dr. Ajmal Iqeek Mirza,Pediatrician,M.B.B.S.,20 Years,Not Available,"D.C.H,  M.D (Peads)",Under 15 Min,21,90%,Karachi,20,senior,8:00,16:00,8,30,1,0.033333333333333,1.0,1,1,2030-04-06
2289,Dr. Taj Muhammad,"Pediatric Endocrinologist, Pediatrician",M.B.B.S.,20 Years,Not Available,"DCH,  M.C.P.S.,  F.C.P.S.",30 Years,not available,90%,Karachi,20,senior,8:00,17:00,9,30,24,0.8,1.0,1,1,2030-04-07
2290,Dr. Tariq Suhail,Pediatrician,MBBS,42 Years,Not Available,Diploma in Child Health,Under 15 Min,29,100%,Karachi,42,senior,8:00,16:00,8,30,12,0.4,1.0,0,0,2030-04-08
2291,Dr. Shafaq Shahid,"Pediatrician, Pediatric Nutritionist, Neonatologist",M.B.B.S.,13 Years,Not Available,"M.C.P.S,  Post Graduate Program in Pediatric Nutrition (PGPN)",15 - 30 Min,395,99%,Karachi,13,mid,9:00,14:00,5,20,38,1.9,1.0,0,0,2030-04-09
2292,Dr. Hafiz Farjam Ahmed Zakai,Pediatrician,MBBS,8 Years,Not Available,FCPS (Pediatrics),Under 15 Min,44,97%,Karachi,8,mid,11:00,16:00,5,20,27,1.35,,0,0,2030-04-10
2293,Dr. Aleem Rehman,"Dentist, Implantologist",BDS,6 Years,"Rs. 1,500","CPM,  BPM (Harvard University)",Under 15 Min,230,97%,Lahore,6,mid,10:00,17:00,7,20,5,0.25,,1,0,2030-04-11
2294,Dr. Waleed Toosy,"Dentist, Prosthodontist",B.D.S,17 Years,"Rs. 2,000",F.C.P.S (Prosthodontics),15 - 30 Min,1824,98%,Lahore,17,senior,11:00,16:00,5,30,2,0.066666666666667,,0,1,2030-04-12
2295,Dr. Ahmad Shah,Dentist,BDS,17 Years,"Rs. 2,000",RDS,6 Years,not available,98%,Lahore,17,senior,11:00,14:00,3,30,34,1.1333333333333,,1,1,2030-04-13
2296,Prof. Dr. Sobia Malik,Dentist,BDS,27 Years,"Rs. 3,000","RDS,  M.Phil,  C-Ortho,  C-Implant,  FACPS (USA)",Under 15 Min,1625,97%,Lahore,27,senior,11:00,17:00,6,30,17,0.56666666666667,,1,1,2030-04-14
2297,Assoc. Prof. Dr. Usman Zaheer,"Dentist, Orthodontist",B.D.S,15 Years,"Rs. 2,000","F.C.P.S. (Orthodontics),  M Orth RCSEd (Uk)",Under 15 Min,144,100%,Lahore,15,mid,8:00,17:00,9,30,10,0.33333333333333,1.0,0,1,2030-04-15
2298,Dr. Mohsin Kamal,"Dentist, Cosmetic Dentist",B.D.S,14 Years,"Rs. 2,000",M.Phil,Under 15 Min,1752,100%,Lahore,14,mid,10:00,14:00,4,20,19,0.95,,1,1,2030-04-16
2299,Dr. Mehreen Khaliq,"Dentist, Periodontist, Implantologist",B.D.S,10 Years,"Rs. 2,000",FCPS Periodontology & Oral Implantology,Under 15 Min,1412,100%,Lahore,10,mid,10:00,14:00,4,20,4,0.2,,0,0,2030-04-17
2300,Dr. Muhammad Umair Pervaiz,Dentist,BDS,10 Years,"Rs. 2,000",,3 Years,not available,100%,Lahore,10,mid,11:00,14:00,3,20,18,0.9,,1,0,2030-04-18
2301,Dr. Imran Khan Jadoon,"Dentist, Cosmetic Dentist, Implantologist",BDS,5 Years,"Rs. 2,000","RDS,  BSc,  C-Implant,  C-Ortho",Under 15 Min,16,100%,Lahore,5,junior,8:00,14:00,6,20,21,1.05,1.0,1,0,2030-04-19
2302,Dr. Alina Haider,"Dentist, Aesthetic Physician",BDS,10 Years,"Rs. 3,000","FCPS (Oral and Maxillofacial Surgery),  Dip. Medical Aesthetics (UK certified),  Certified Aesthetic and Restorative Dentistry",15 - 30 Min,67,100%,Lahore,10,mid,8:00,14:00,6,20,18,0.9,1.0,0,0,2030-04-20
2303,Prof. Dr. Junaid Israr,"Orthodontist, Dentist",BDS,20 Years,"Rs. 2,000","DDCS,  MFDS,  RCS (ENG),  FCPS (Orthodontics)",Under 15 Min,1,100%,Karachi,20,senior,10:00,17:00,7,30,15,0.5,,1,1,2030-04-21
2304,Dr. Usman Arif Cheema,Dentist,BDS,10 Years,"Rs. 2,000",Advanced General Dentist,15 - 30 Min,68,100%,Karachi,10,mid,8:00,17:00,9,20,23,1.15,1.0,0,0,2030-04-22
2305,Dr. Naveed Anwar,Dentist,B.D.S,10 Years,Rs. 700,,Under 15 Min,89,100%,Karachi,10,mid,8:00,16:00,8,20,3,0.15,1.0,1,1,2030-04-23
2306,Dr. Muhammad Salman Sansi,Dentist,BDS,2 Years,"Rs. 2,000",,15 - 30 Min,1,100%,Karachi,2,junior,8:00,16:00,8,10,14,1.4,1.0,0,0,2030-04-24
2307,Dr. Junaid Altaf,"Dentist, Prosthodontist",B.D.S.,9 Years,"Rs. 1,000",F.C.P.S. (Prosthodontics),Under 15 Min,120,100%,Karachi,9,mid,9:00,15:00,6,20,24,1.2,1.0,1,1,2030-04-25
2308,Brig.(R) Prof. Dr. Assad Abbas,"Dentist, Oral and Maxillofacial Surgeon",B.D.S,35 Years,"Rs. 2,000","M.C.P.S.,  F.C.P.S.,  Certificate Diploma (USA),  Certificate Diploma (PAK),  FICS (USA)",Under 15 Min,176,99%,Karachi,35,senior,11:00,16:00,5,30,34,1.1333333333333,,0,0,2030-04-26
2309,Col. (R). Dr. Naseer Ahmed Malik,Dentist,B.D.S,47 Years,"Rs. 1,500",,Under 15 Min,187,95%,Karachi,47,senior,10:00,16:00,6,30,13,0.43333333333333,,0,1,2030-04-27
2310,Dr. Zainab Atiq,Dentist,BDS,47 Years,"Rs. 1,000",C-Endo,1 Years,not available,95%,Karachi,47,senior,10:00,14:00,4,30,18,0.6,,1,1,2030-04-28
2311,Dr. Zia un Nisa,Dentist,C-Aesthetics,9 Years,"Rs. 1,000","B.D.S.,  R.D.S",Under 15 Min,45,97%,Karachi,9,mid,9:00,14:00,5,20,37,1.85,1.0,0,0,2030-04-29
2312,Dr. Ali Murtaza Sohail,"Dentist, Implantologist",D.D.S. (Doctor of Dental Surgery),11 Years,"Rs. 1,000",Certification of implantology,Under 15 Min,550,97%,Karachi,11,mid,11:00,16:00,5,20,35,1.75,,1,0,2030-04-30
2313,Dr. Mishal Farrukh,"Dentist, Cosmetic Dentist",BDS,8 Years,"Rs. 1,000","C-Ortho,  C-Aesthetic And Restorative Dentistry",Under 15 Min,84,100%,Karachi,8,mid,10:00,15:00,5,20,6,0.3,,1,0,2030-05-01
2314,Dr. Fiza Asad Sheikh,Dentist,B.D.S,8 Years,Not Available,"C-Ortho,  C-Surgery",15 - 30 Min,104,100%,Karachi,8,mid,8:00,14:00,6,20,29,1.45,1.0,0,0,2030-05-02
2315,Dr. Abdullah Amir,"Dentist, Cosmetic Dentist",B.D.S.,5 Years,Rs. 600,,Under 15 Min,657,100%,Karachi,5,junior,10:00,16:00,6,20,18,0.9,,0,0,2030-05-03
2316,Dr. Iqra Zubair,Dentist,B.D.S.,3 Years,"Rs. 1,000",,15 - 30 Min,6,100%,Karachi,3,junior,8:00,16:00,8,10,24,2.4,1.0,0,0,2030-05-04
2317,Dr. Shoaib Hanif,"Implantologist, Dentist",BDS,10 Years,"Rs. 1,500",,Under 15 Min,44,96%,Karachi,10,mid,9:00,17:00,8,20,15,0.75,1.0,0,0,2030-05-05
2318,Dr. Furqan Mahmood,"Dentist, Cosmetic Dentist",B.D.S.,8 Years,"Rs. 2,000",,Under 15 Min,18,100%,Karachi,8,mid,8:00,15:00,7,20,39,1.95,1.0,0,0,2030-05-06
2319,Dr. Omer Javaid,"Dentist, Orthodontist",B.D.S,8 Years,Not Available,,2 Years,not available,100%,Karachi,8,mid,10:00,17:00,7,20,7,0.35,,1,1,2030-05-07
2320,Dr. Muhammad Asif Iqbal Khan,"Dentist, Orthodontist",B.D.S.,11 Years,"Rs. 1,000","R.D.S,  O.M.S.B.",Under 15 Min,75,97%,Karachi,11,mid,10:00,15:00,5,20,17,0.85,,0,0,2030-05-08
2321,Lt. Col. (R) Dr. M. Ali Yasser,"Dentist, Orthotist and Prosthetist",BDS,27 Years,Not Available,"MCPS (Family Dentistry),  M.P.H.,  Grading in Dental Prosthetics",Under 15 Min,75,99%,Karachi,27,senior,10:00,14:00,4,30,27,0.9,,1,1,2030-05-09
2322,Dr. Ashtiaq Sultan,"Dentist, Cosmetic Dentist",B.D.S.,12 Years,"Rs. 1,000",,Under 15 Min,39,100%,Karachi,12,mid,9:00,15:00,6,20,15,0.75,1.0,0,1,2030-05-10
2323,Dr. Hafiz Muhammad Abdullah,Dentist,B.D.S.,12 Years,"Rs. 1,000",,4 Years,not available,100%,Karachi,12,mid,9:00,16:00,7,20,18,0.9,1.0,0,0,2030-05-11
2324,Dr. Ammar Aslam,Dentist,B.D.S.,8 Years,"Rs. 1,000",,15 - 30 Min,267,100%,Karachi,8,mid,11:00,16:00,5,20,16,0.8,,0,1,2030-05-12
2325,Dr. Iqra Asim,Dentist,B.D.S.,"100%
                                                                                    (2)",Rs. 500,,4 Years,2,,Karachi,100,senior,10:00,15:00,5,30,12,0.4,,1,1,2030-05-13
2326,Dr. Hamna Shahwar,"Dentist, Cosmetic Dentist",B.D.S,"100%
                                                                                    (2)","Rs. 2,000",,2 Years,not available,,Karachi,100,senior,8:00,15:00,7,30,6,0.2,1.0,0,1,2030-05-14
2327,Dr. Fatima Tuz Zahra,"Oral and Maxillofacial Surgeon, Dentist",B.D.S,15 Years,"Rs. 3,000",F.C.P.S. ( Oral & Maxillo-Facial Surgery ),15 - 30 Min,4,83%,Karachi,15,mid,9:00,15:00,6,30,26,0.86666666666667,1.0,1,0,2030-05-15
2328,Dr. Aqsa Munawar,"Endodontist, Dentist, Cosmetic Dentist",BDS,8 Years,Not Available,M.C.P.S,15 - 30 Min,48,87%,Karachi,8,mid,10:00,17:00,7,20,9,0.45,,1,1,2030-05-16
2329,Dr. Abu Bakar Sheikh,"Dentist, Implantologist",B.D.S,4 Years,"Rs. 3,000",M.Sc Implantology,15 - 30 Min,378,100%,Karachi,4,junior,10:00,15:00,5,10,33,3.3,,1,0,2030-05-17
2330,Dr. Asma Mumtaz,Dentist,B.D.S.,6 Years,Rs. 300,Diploma in advance general dentistry,Under 15 Min,21,100%,Karachi,6,mid,9:00,14:00,5,20,35,1.75,1.0,0,0,2030-05-18
2331,Dr. Aini Hassan,"Dentist, Orthodontist",B.D.S.,5 Years,"Rs. 2,000",C-Orthodontist,Under 15 Min,28,100%,Karachi,5,junior,11:00,17:00,6,20,24,1.2,,1,0,2030-05-19
2332,Dr. Faiza Rehman,"Dentist, Oral and Maxillofacial Surgeon",B.D.S.,8 Years,Not Available,F.C.P.S.,Under 15 Min,71,100%,Karachi,8,mid,9:00,17:00,8,20,5,0.25,1.0,0,1,2030-05-20
2333,Dr. Muhammad Shoaib Ahmed,Dentist,BDS (GOLD MEDALIST),12 Years,"Rs. 1,000",C-IMPLANTS,15 - 30 Min,8,89%,Karachi,12,mid,9:00,15:00,6,20,23,1.15,1.0,1,0,2030-05-21
2334,Dr. Sajida Ali,Dentist,B.D.S.,4 Years,"Rs. 1,000",,Under 15 Min,3,75%,Karachi,4,junior,8:00,14:00,6,10,17,1.7,1.0,0,0,2030-05-22
2335,Dr. Komal Mehbariz,"Dentist, Aesthetic Physician",B.D.S,5 Years,"Rs. 1,500",Aesthetic Physician,Under 15 Min,100,50%,Karachi,5,junior,8:00,17:00,9,20,22,1.1,1.0,1,0,2030-05-23
2336,Dr. Danish Altaf,Dentist,B.D.S,9 Years,"Rs. 2,000","M.D.S,  C-Ortho (Philipines),  M.C.P.S",Under 15 Min,22,96%,Karachi,9,mid,11:00,16:00,5,20,5,0.25,,0,0,2030-05-24
2337,Dr. Zain Akram,Dentist,BDS,9 Years,"Rs. 4,000",M.Sc (Oral Medicine),11 Years,not available,96%,Karachi,9,mid,10:00,17:00,7,20,28,1.4,,0,0,2030-05-25
2338,Dr. M. Sohail Saeed,Dentist,BDS (Gold Medalist),32 Years,"Rs. 1,500",,Under 15 Min,81,99%,Karachi,32,senior,9:00,15:00,6,30,24,0.8,1.0,0,0,2030-05-26
2339,Dr. Hina Naeem,Dentist,B.D.S.,6 Years,"Rs. 1,000",,Under 15 Min,3,100%,Karachi,6,mid,11:00,14:00,3,20,16,0.8,,1,0,2030-05-27
2340,Dr. Bilal Shahid,Dentist,BDS,11 Years,"Rs. 1,000",,Under 15 Min,19,100%,Karachi,11,mid,8:00,15:00,7,20,23,1.15,1.0,1,1,2030-05-28
2341,Dr. Mehwish Tariq,Dentist,B.D.S.,11 Years,"Rs. 1,000",,4 Years,not available,100%,Karachi,11,mid,9:00,16:00,7,20,10,0.5,1.0,0,0,2030-05-29
2342,Dr. Muhammad Nabeel Asghar,Dentist,B.D.S.,4 Years,"Rs. 1,000",,Under 15 Min,21,100%,Karachi,4,junior,10:00,16:00,6,10,25,2.5,,1,0,2030-05-30
2343,Dr. Salah Ud Din,"Dentist, Cosmetic Dentist",BDS,4 Years,Rs. 300,"RDS,  C-Implant",Under 15 Min,1083,100%,Karachi,4,junior,8:00,16:00,8,10,33,3.3,1.0,1,0,2030-05-31
2344,Dr. H. M. Mobin Riaz,"Dentist, Restorative Dentist, Prosthodontist, Implantologist",B.D.S,7 Years,"Rs. 1,000",C.Implants,Under 15 Min,950,97%,Karachi,7,mid,8:00,15:00,7,20,27,1.35,1.0,1,0,2030-06-01
2345,Dr. Noman Ali,"Dentist, Endodontist",B.D.S,6 Years,"Rs. 1,000",F.C.P.S (Operative Dentistry and Endodontics),Under 15 Min,294,100%,Karachi,6,mid,8:00,17:00,9,20,2,0.1,1.0,1,0,2030-06-02
2346,Dr. Maham Khan,"Dentist, Cosmetologist",B.D.S.,4 Years,Rs. 300,"D-Cosmetic Medicine (UK),  C-Non-Surgical Face Lift (UK),  C-Advance Botox,  Fillers & Threads (UK),  C-Orthodontics",Under 15 Min,1254,98%,Karachi,4,junior,11:00,15:00,4,10,10,1.0,,1,1,2030-06-03
2347,Dr. Syed Moiz Ali,Dentist,B.D.S,5 Years,"Rs. 1,000","C. Endo,  C. Resto",Under 15 Min,4,100%,Karachi,5,junior,10:00,14:00,4,20,37,1.85,,1,0,2030-06-04
2348,Dr. Faizan Nasir Virk,"Dentist, Restorative Dentist, Cosmetic Dentist, Specialist in Operative Dentistry, Oral and Maxillofacial Surgeon",B.D.S,9 Years,Rs. 800,"F.C.P.S(Oral & Maxillofacial Surgery),  C-Implant,  C-Endo,  R.D.S.",Under 15 Min,1393,100%,Karachi,9,mid,9:00,17:00,8,20,13,0.65,1.0,1,1,2030-06-05
2349,Dr. Attique ur Rehman,"Dentist, Endodontist, Implantologist",B.D.S,12 Years,"Rs. 3,000",F.C.P.S,Under 15 Min,13,83%,Karachi,12,mid,11:00,16:00,5,20,25,1.25,,0,0,2030-06-06
2350,Dr. Maham Latif Rana,Dentist,BDS,12 Years,"Rs. 2,000",,2 Years,not available,83%,Karachi,12,mid,11:00,15:00,4,20,20,1.0,,0,1,2030-06-07
2351,Dr. Hira Sabeen,Dentist,BDS,12 Years,"Rs. 1,000",,2 Years,not available,83%,Karachi,12,mid,11:00,16:00,5,20,38,1.9,,1,0,2030-06-08
2352,Dr. Sana Naeem,Dentist,B.D.S.,7 Years,"Rs. 1,500",Masters of Health Administration,15 - 30 Min,11,100%,Karachi,7,mid,8:00,16:00,8,20,29,1.45,1.0,0,0,2030-06-09
2353,Dr. Shoaib Zuberi,"Dentist, Oral and Maxillofacial Surgeon",MBBS,7 Years,"Rs. 2,000",FCPS  (Oral & Maxillofacial Surgery),11 Years,not available,100%,Karachi,7,mid,10:00,14:00,4,20,7,0.35,,0,1,2030-06-10
2354,Dr. Zuhaib Farooq,"Dentist, Implantologist",BDS,12 Years,"Rs. 2,000",M.Phil,15 - 30 Min,3,100%,Karachi,12,mid,11:00,17:00,6,20,19,0.95,,0,0,2030-06-11
2355,Dr. Hassan Nawaz,"Dentist, Implantologist",B.D.S.,3 Years,"Rs. 1,000","R.D.S,  C-Implant",Under 15 Min,309,98%,Karachi,3,junior,9:00,14:00,5,10,31,3.1,1.0,1,0,2030-06-12
2356,Dr. Syed Mubashir Hussain,Dentist,BDS (Gold Medalist),7 Years,"Rs. 1,000","MHPE,  C-Implant",15 - 30 Min,14,100%,Karachi,7,mid,10:00,14:00,4,20,21,1.05,,1,1,2030-06-13
2357,Dr. Imran Zia,Dentist,BDS,23 Years,"Rs. 1,000",C-Implant (Korea),Under 15 Min,148,98%,Karachi,23,senior,9:00,14:00,5,30,6,0.2,1.0,1,1,2030-06-14
2358,Dr. Osama Shoukat,"Dentist, Endodontist",B.D.S.,7 Years,"Rs. 1,500",,15 - 30 Min,37,100%,Karachi,7,mid,10:00,16:00,6,20,8,0.4,,1,1,2030-06-15
2359,Dr. Hurria Shafi,Dentist,BDS (Gold Medalist),3 Years,"Rs. 1,000",Certified in Aesthetic and Restorative Dentistry,15 - 30 Min,5,100%,Karachi,3,junior,9:00,14:00,5,10,0,0.0,1.0,1,0,2030-06-16
2360,Assist. Prof. Dr. Ijaz Ur Rehman,"Dentist, Implantologist, Oral and Maxillofacial Surgeon",BDS,16 Years,"Rs. 1,500",F.C.P.S.,Under 15 Min,457,99%,Karachi,16,senior,8:00,14:00,6,30,28,0.93333333333333,1.0,0,0,2030-06-17
2361,Dr. Sarfaraz Mirbaher,"Dentist, Endodontist",B.D.S,16 Years,"Rs. 1,000","FCPS,  MBA-HHCM,  PGD- Healthcare Management,  PGD-Forensic Odontology ,  CHPE",5 Years,not available,99%,Karachi,16,senior,11:00,17:00,6,30,7,0.23333333333333,,1,1,2030-06-18
2362,Dr. Ummer Amin,Dentist,B.D.S.,8 Years,"Rs. 1,000","Dip.Periodontology,  Dip.Implantology",Under 15 Min,4,100%,Karachi,8,mid,9:00,17:00,8,20,3,0.15,1.0,0,0,2030-06-19
2363,Dr. Ahmed Ammar Shamsi,"Dentist, Oral and Maxillofacial Surgeon",B.D.S.,14 Years,"Rs. 1,000","MDS,  C.Implant,  MOMSRCSEd",Under 15 Min,21,91%,Karachi,14,mid,10:00,14:00,4,20,34,1.7,,1,0,2030-06-20
2364,Dr. Aqsa Khawar,"Dentist, Orthodontist",B.D.S.,8 Years,"Rs. 1,000",,Under 15 Min,70,94%,Karachi,8,mid,11:00,17:00,6,20,2,0.1,,0,1,2030-06-21
2365,Dr. Ahmad Abdul Haseeb,"Oral and Maxillofacial Surgeon, Dentist",BDS,11 Years,"Rs. 2,000",FCPS (Oral & Maxillofacial Surgery),Under 15 Min,12,100%,Karachi,11,mid,11:00,17:00,6,20,39,1.95,,1,0,2030-06-22
